file_id	file_name	file_type	file_size	md5sum	file_url_in_cds	experimental_strategy_and_data_subtypes	submission_version	type	sample.sample_id	study.phs_accession	participant.study_participant_id
dg.4DFC/dcdf6582-35fd-4029-9e5e-65c1d38c229e	11217X6_141107_D00550_0208_AC57N4ANXX_1_1.txt.gz	TXT	4017441058	d9274a6cb1d6acc2ac72741128577324	s3://cds-207-phs001787/11217X6_141107_D00550_0208_AC57N4ANXX_1_1.txt.gz	WXS	phs001787.v1.p1	file	11217X6_208_1_DNA	phs001787	phs001787_14138
dg.4DFC/036cc9ec-640e-44a0-85e2-d95ad44ca0c7	14205.bai	BAI	7087160	619975ba3755ea92204c6c51cd7b4742	s3://cds-207-phs001787/14205.bai	WXS	phs001787.v1.p1	file	851106_DNA	phs001787	phs001787_14205
dg.4DFC/ee257773-d03f-4fdf-b74e-253ff9b8fb87	14205.bam	BAM	22133156620	bd084155b95a5ef8a1d0e5e2bf795757	s3://cds-207-phs001787/14205.bam	WXS	phs001787.v1.p1	file	851106_DNA	phs001787	phs001787_14205
dg.4DFC/96e9329d-4a2f-4423-b8b6-98f8efe75e0d	11125X13_140917_D00550_0195_AC5L4UANXX_3_1.txt.gz	TXT	3187920690	5e234546eaae178fd871b1fb2c436fef	s3://cds-207-phs001787/11125X13_140917_D00550_0195_AC5L4UANXX_3_1.txt.gz	WXS	phs001787.v1.p1	file	11125X10_195_3_DNA	phs001787	phs001787_14205
dg.4DFC/cde7c819-7e60-4f9f-beb9-367492cfde91	11125X13_140917_D00550_0195_AC5L4UANXX_3_2.txt.gz	TXT	3222383707	7cbfd0f5e5b17b3da184b78b15e01ef9	s3://cds-207-phs001787/11125X13_140917_D00550_0195_AC5L4UANXX_3_2.txt.gz	WXS	phs001787.v1.p1	file	11125X10_195_3_DNA	phs001787	phs001787_14205
dg.4DFC/1c01565a-5848-4e64-bd2f-686a467dd58d	14321.bai	BAI	6911064	4e0353aa6c9578ecdee2224deba7fbd9	s3://cds-207-phs001787/14321.bai	WXS	phs001787.v1.p1	file	888231_DNA	phs001787	phs001787_14321
dg.4DFC/494956e0-6154-4f40-b7c9-dac123343acd	14321.bam	BAM	18294343396	ab9086e73b0eafcf977484467e855cbf	s3://cds-207-phs001787/14321.bam	WXS	phs001787.v1.p1	file	888231_DNA	phs001787	phs001787_14321
dg.4DFC/46dcb8bf-08b2-467f-9cc4-1899c64ee258	10294X6_130802_700179R_0436_BD2D25ACXX_2_2.txt.gz	TXT	2816950862	8aaa4bb062eecbb0f7043e83bf8a0594	s3://cds-207-phs001787/10294X6_130802_700179R_0436_BD2D25ACXX_2_2.txt.gz	WXS	phs001787.v1.p1	file	10294X6_436_2_DNA	phs001787	phs001787_14321
dg.4DFC/52cd95da-e610-4933-92c1-56b6e1980eb1	10294X6_130802_700179R_0436_BD2D25ACXX_2_1.txt.gz	TXT	2832946901	a13ce30eab569f3bb64736abed57a514	s3://cds-207-phs001787/10294X6_130802_700179R_0436_BD2D25ACXX_2_1.txt.gz	WXS	phs001787.v1.p1	file	10294X6_436_2_DNA	phs001787	phs001787_14321
dg.4DFC/f29b4200-1b10-4a99-a7a5-f935e3cd9b3a	10294X6_131211_SN141_0746_AC37WGACXX_4_2.txt.gz	TXT	2798643715	38d3dc04179d3cdc73c803599a648980	s3://cds-207-phs001787/10294X6_131211_SN141_0746_AC37WGACXX_4_2.txt.gz	WXS	phs001787.v1.p1	file	10294X6_746_4_DNA	phs001787	phs001787_14321
dg.4DFC/a9f4b081-3e4d-4422-86ac-eeb981ea8126	10294X6_131211_SN141_0746_AC37WGACXX_4_1.txt.gz	TXT	2777080008	edafad542204b29cdcda8be7dc6917fb	s3://cds-207-phs001787/10294X6_131211_SN141_0746_AC37WGACXX_4_1.txt.gz	WXS	phs001787.v1.p1	file	10294X6_746_4_DNA	phs001787	phs001787_14321
dg.4DFC/94822232-46a5-4608-8383-0a1160865cb6	14401.bam	BAM	70627691815	0caeadd7ff5385a1bb4c609890d35e5e	s3://cds-207-phs001787/14401.bam	WXS	phs001787.v1.p1	file	896196_DNA	phs001787	phs001787_14401
dg.4DFC/90c8197a-c76b-48d3-852c-1a1580517dc7	14401.bai	BAI	7996464	d6e0af939af394836473fa300c954ee3	s3://cds-207-phs001787/14401.bai	WXS	phs001787.v1.p1	file	896196_DNA	phs001787	phs001787_14401
dg.4DFC/5e9e1726-5b64-4d8d-bdff-364d1c28401f	11356X3_150206_D00294_0159_AC6KAYANXX_1_1.txt.gz	TXT	4163551692	6b7e3a4ae3c05869b187b9f6e4248a75	s3://cds-207-phs001787/11356X3_150206_D00294_0159_AC6KAYANXX_1_1.txt.gz	WXS	phs001787.v1.p1	file	11356X3_159_1_DNA	phs001787	phs001787_14401
dg.4DFC/e9a551a1-f11c-40e0-b39c-f0d3bcffaa7b	11356X3_150206_D00294_0159_AC6KAYANXX_1_2.txt.gz	TXT	4192306318	b2ed9d8ce2ab5acaadd59c8c94eba352	s3://cds-207-phs001787/11356X3_150206_D00294_0159_AC6KAYANXX_1_2.txt.gz	WXS	phs001787.v1.p1	file	11356X3_159_1_DNA	phs001787	phs001787_14401
dg.4DFC/e7119922-9e64-448c-a544-352af953e3f1	11356X3_150206_D00294_0159_AC6KAYANXX_2_2.txt.gz	TXT	4191331432	0e97c4d96ddbac36f211618efce4b514	s3://cds-207-phs001787/11356X3_150206_D00294_0159_AC6KAYANXX_2_2.txt.gz	WXS	phs001787.v1.p1	file	11356X3_159_2_DNA	phs001787	phs001787_14401
dg.4DFC/e541fecc-3722-4263-817f-8c009ff164e5	11356X3_150206_D00294_0159_AC6KAYANXX_2_1.txt.gz	TXT	4222656165	7e740ce67cdb9ddac425f78fb71db222	s3://cds-207-phs001787/11356X3_150206_D00294_0159_AC6KAYANXX_2_1.txt.gz	WXS	phs001787.v1.p1	file	11356X3_159_2_DNA	phs001787	phs001787_14401
dg.4DFC/a9b67503-3a66-4f84-b5a8-fdddd8a03d1f	11356X3_150306_D00294_0171_AC6BPJANXX_2_2.txt.gz	TXT	9336035840	233f970a3c4bc3618f907ac304916237	s3://cds-207-phs001787/11356X3_150306_D00294_0171_AC6BPJANXX_2_2.txt.gz	WXS	phs001787.v1.p1	file	11356X3_171_2_DNA	phs001787	phs001787_14401
dg.4DFC/d31a54b5-6f9d-4e7c-95b4-56924587e2d8	11356X3_150306_D00294_0171_AC6BPJANXX_2_1.txt.gz	TXT	9375023916	2a788b4fb7c36a1ac1d2a89a8dbe9561	s3://cds-207-phs001787/11356X3_150306_D00294_0171_AC6BPJANXX_2_1.txt.gz	WXS	phs001787.v1.p1	file	11356X3_171_2_DNA	phs001787	phs001787_14401
dg.4DFC/d2eee9a9-f5b9-46a7-9428-51231ef77763	14534.bam	BAM	38592143569	14fae401ae5546a43ce4b865dbb63b81	s3://cds-207-phs001787/14534.bam	WXS	phs001787.v1.p1	file	917429_DNA	phs001787	phs001787_14534
dg.4DFC/6059f358-88b4-4322-8c79-d10fb580fea2	14534.bai	BAI	7072040	e4b43175e2d1efd287f461f3588b42f9	s3://cds-207-phs001787/14534.bai	WXS	phs001787.v1.p1	file	917429_DNA	phs001787	phs001787_14534
dg.4DFC/6877749e-a900-43ac-9139-2448157cd273	11356X5_150206_D00294_0159_AC6KAYANXX_1_1.txt.gz	TXT	3292307459	730d17f222026d71160e78a98631fcd9	s3://cds-207-phs001787/11356X5_150206_D00294_0159_AC6KAYANXX_1_1.txt.gz	WXS	phs001787.v1.p1	file	11356X6_159_1_DNA	phs001787	phs001787_14534
dg.4DFC/8de182e1-fd78-481f-9179-079d2f774992	11356X5_150206_D00294_0159_AC6KAYANXX_1_2.txt.gz	TXT	3349222003	82d9c7a5c4f8ef7d148c9204837d56db	s3://cds-207-phs001787/11356X5_150206_D00294_0159_AC6KAYANXX_1_2.txt.gz	WXS	phs001787.v1.p1	file	11356X6_159_1_DNA	phs001787	phs001787_14534
dg.4DFC/d1238f6d-8a4d-4582-89f9-b84a08505c8b	11356X5_150206_D00294_0159_AC6KAYANXX_2_1.txt.gz	TXT	3343198486	0a48092510abf368f3cc9d95db931186	s3://cds-207-phs001787/11356X5_150206_D00294_0159_AC6KAYANXX_2_1.txt.gz	WXS	phs001787.v1.p1	file	11356X6_159_2_DNA	phs001787	phs001787_14534
dg.4DFC/a451ba0d-469d-4170-98f6-4e45d319a643	11356X5_150206_D00294_0159_AC6KAYANXX_2_2.txt.gz	TXT	3347859524	644415637ecac1df8f62a44c77116fc0	s3://cds-207-phs001787/11356X5_150206_D00294_0159_AC6KAYANXX_2_2.txt.gz	WXS	phs001787.v1.p1	file	11356X6_159_2_DNA	phs001787	phs001787_14534
dg.4DFC/8bd72695-625b-4b87-ac93-d94f37a4a4d5	11356X5_150306_D00294_0171_AC6BPJANXX_3_2.txt.gz	TXT	7451749245	46eb2feade103bb81da94cd6260469da	s3://cds-207-phs001787/11356X5_150306_D00294_0171_AC6BPJANXX_3_2.txt.gz	WXS	phs001787.v1.p1	file	11356X6_171_3_DNA	phs001787	phs001787_14534
dg.4DFC/aabe2fb6-74bf-4f1f-aabe-bc9cebce2c9a	11356X5_150306_D00294_0171_AC6BPJANXX_3_1.txt.gz	TXT	7434276151	4faf8dcf7f320e055126b85145636cfe	s3://cds-207-phs001787/11356X5_150306_D00294_0171_AC6BPJANXX_3_1.txt.gz	WXS	phs001787.v1.p1	file	11356X6_171_3_DNA	phs001787	phs001787_14534
dg.4DFC/df4c3805-8957-4a82-994f-be08f8e05ca8	14609.bai	BAI	7338616	2ef5db607393d8b35f1d4709ad2a4522	s3://cds-207-phs001787/14609.bai	WXS	phs001787.v1.p1	file	922061_DNA	phs001787	phs001787_14609
dg.4DFC/ed9c7e2d-5b9f-496d-85db-3d39c8d6875a	14609.bam	BAM	56171632615	86148458704359c58a4dd3610af76c97	s3://cds-207-phs001787/14609.bam	WXS	phs001787.v1.p1	file	922061_DNA	phs001787	phs001787_14609
dg.4DFC/3ee374d8-c7ce-44bb-b45d-ea1b96682d8f	11356X6_150206_D00294_0159_AC6KAYANXX_1_2.txt.gz	TXT	1906093911	11e98fc2b25a4b97e96c960452d74900	s3://cds-207-phs001787/11356X6_150206_D00294_0159_AC6KAYANXX_1_2.txt.gz	WXS	phs001787.v1.p1	file	11356X5_159_1_DNA	phs001787	phs001787_14609
dg.4DFC/bb2ab357-ec1d-4477-b953-b857ada35372	11356X6_150206_D00294_0159_AC6KAYANXX_1_1.txt.gz	TXT	1884780421	e6cf5ea2429089add3a5b4bfdfd286ca	s3://cds-207-phs001787/11356X6_150206_D00294_0159_AC6KAYANXX_1_1.txt.gz	WXS	phs001787.v1.p1	file	11356X5_159_1_DNA	phs001787	phs001787_14609
dg.4DFC/d326fac2-7712-442b-bb30-c6b838f408bf	11356X6_150206_D00294_0159_AC6KAYANXX_2_2.txt.gz	TXT	1901198557	0d64917164321872866c557bd14d3b2a	s3://cds-207-phs001787/11356X6_150206_D00294_0159_AC6KAYANXX_2_2.txt.gz	WXS	phs001787.v1.p1	file	11356X5_159_2_DNA	phs001787	phs001787_14609
dg.4DFC/40ebf27a-7d48-45f5-9675-ca735b54fef3	11356X6_150206_D00294_0159_AC6KAYANXX_2_1.txt.gz	TXT	1910315934	80650cc9b1a23dae4f43445bc79c13d9	s3://cds-207-phs001787/11356X6_150206_D00294_0159_AC6KAYANXX_2_1.txt.gz	WXS	phs001787.v1.p1	file	11356X5_159_2_DNA	phs001787	phs001787_14609
dg.4DFC/8b7c91ca-2568-4f29-b687-2f0bcc529fdc	11356X6_150306_D00294_0171_AC6BPJANXX_3_1.txt.gz	TXT	4252265043	373a77eda67b4f7e480f7a0c14b7f1a8	s3://cds-207-phs001787/11356X6_150306_D00294_0171_AC6BPJANXX_3_1.txt.gz	WXS	phs001787.v1.p1	file	11356X5_171_3_DNA	phs001787	phs001787_14609
dg.4DFC/327d3b7b-35e0-47d3-b2a9-c8c1146d809a	11356X6_150306_D00294_0171_AC6BPJANXX_3_2.txt.gz	TXT	4239291818	cf68ac29c2f294c295dff76e75272cd9	s3://cds-207-phs001787/11356X6_150306_D00294_0171_AC6BPJANXX_3_2.txt.gz	WXS	phs001787.v1.p1	file	11356X5_171_3_DNA	phs001787	phs001787_14609
dg.4DFC/04f925af-1d00-4850-ae67-ca38514af60f	14708.bai	BAI	7876608	24bd7b42889696fc23de8a6f886adde0	s3://cds-207-phs001787/14708.bai	WXS	phs001787.v1.p1	file	939985_DNA	phs001787	phs001787_14708
dg.4DFC/fba7e567-9524-4b04-b009-8d9d27ca0b2a	14708.bam	BAM	34738309381	dab76ffdb35bb253da56a7c8f8c40875	s3://cds-207-phs001787/14708.bam	WXS	phs001787.v1.p1	file	939985_DNA	phs001787	phs001787_14708
dg.4DFC/036d98b4-9a13-464e-a23c-4ac32324917f	11076X3_140829_D00550_0189_AC5LFPANXX_3_2.txt.gz	TXT	2421639599	45f77a7984ca3e4065be16b60ac393c4	s3://cds-207-phs001787/11076X3_140829_D00550_0189_AC5LFPANXX_3_2.txt.gz	WXS	phs001787.v1.p1	file	11076X3_189_3_DNA	phs001787	phs001787_14708
dg.4DFC/199f70c1-bb02-4f36-b165-ae9166ec7ca2	11076X3_140829_D00550_0189_AC5LFPANXX_3_1.txt.gz	TXT	2401728338	f0a0a1dd3e37612f6f9a5ceb3ecb3854	s3://cds-207-phs001787/11076X3_140829_D00550_0189_AC5LFPANXX_3_1.txt.gz	WXS	phs001787.v1.p1	file	11076X3_189_3_DNA	phs001787	phs001787_14708
dg.4DFC/eef9a279-32b4-4c46-bbdb-2c3ab90c2e29	11511X5_150508_D00550_0253_AC6GKCANXX_5_1.txt.gz	TXT	4053011005	555c2fd17f2b425ea4e4993d3be969ae	s3://cds-207-phs001787/11511X5_150508_D00550_0253_AC6GKCANXX_5_1.txt.gz	WXS	phs001787.v1.p1	file	11511X3_253_5_DNA	phs001787	phs001787_14708
dg.4DFC/8e376e28-9ba0-4afa-b195-763f5e931dd9	11511X5_150508_D00550_0253_AC6GKCANXX_5_2.txt.gz	TXT	3951971599	56e57c8170e93ad4e2040089d1710716	s3://cds-207-phs001787/11511X5_150508_D00550_0253_AC6GKCANXX_5_2.txt.gz	WXS	phs001787.v1.p1	file	11511X3_253_5_DNA	phs001787	phs001787_14708
dg.4DFC/cfa74cd4-ed62-4db8-8ae9-bcf81fff1d8c	14817.bam	BAM	17656558311	c5c588980681fab98b7a6be69a1802be	s3://cds-207-phs001787/14817.bam	WXS	phs001787.v1.p1	file	963583_DNA	phs001787	phs001787_14817
dg.4DFC/8db0750c-22ec-4433-bf38-c6b44e94ffbf	14817.bai	BAI	7159440	d1890adb53c5da6848592a8c5ddcd69e	s3://cds-207-phs001787/14817.bai	WXS	phs001787.v1.p1	file	963583_DNA	phs001787	phs001787_14817
dg.4DFC/d4169d7d-ec43-44fb-a4c6-fc683a25d261	11076X8_140829_D00550_0189_AC5LFPANXX_4_1.txt.gz	TXT	3326275198	24ed491ed13fcf8a644bc96576661253	s3://cds-207-phs001787/11076X8_140829_D00550_0189_AC5LFPANXX_4_1.txt.gz	WXS	phs001787.v1.p1	file	11076X8_189_4_DNA	phs001787	phs001787_14817
dg.4DFC/58b1bfb7-6769-4409-bdfa-8a6a6875c07e	11076X8_140829_D00550_0189_AC5LFPANXX_4_2.txt.gz	TXT	3320446067	9b665ccb2979eae1ac1a3cf120a55c76	s3://cds-207-phs001787/11076X8_140829_D00550_0189_AC5LFPANXX_4_2.txt.gz	WXS	phs001787.v1.p1	file	11076X8_189_4_DNA	phs001787	phs001787_14817
dg.4DFC/18f4f336-7e4c-4396-b548-918e1917cc34	14948.bam	BAM	15784846733	6783fb2a67a94d67b61d1be441f79770	s3://cds-207-phs001787/14948.bam	WXS	phs001787.v1.p1	file	965149_DNA	phs001787	phs001787_14948
dg.4DFC/dbe078f3-2edc-4234-8ff8-b8a261ace090	14948.bai	BAI	6846392	8a2247e6b8584379b3a1e19a364cddd5	s3://cds-207-phs001787/14948.bai	WXS	phs001787.v1.p1	file	965149_DNA	phs001787	phs001787_14948
dg.4DFC/cb6a083e-3f4c-42ec-8d3d-ee620c4b8602	11076X22_140829_D00550_0189_AC5LFPANXX_6_2.txt.gz	TXT	3327427093	2dcd889e51da2424da44214fc8e92acc	s3://cds-207-phs001787/11076X22_140829_D00550_0189_AC5LFPANXX_6_2.txt.gz	WXS	phs001787.v1.p1	file	11076X22_189_6_DNA	phs001787	phs001787_14948
dg.4DFC/0e67987d-5863-4bc1-a221-c0f5c9f152ed	11076X22_140829_D00550_0189_AC5LFPANXX_6_1.txt.gz	TXT	3312734378	bd0bdd2540b37ee8d449a56b058ba56b	s3://cds-207-phs001787/11076X22_140829_D00550_0189_AC5LFPANXX_6_1.txt.gz	WXS	phs001787.v1.p1	file	11076X22_189_6_DNA	phs001787	phs001787_14948
dg.4DFC/122a1e09-0bab-42b7-b8b8-87a92653a7c3	15026.bam	BAM	15215187110	6ec6593c98336afbf930596034375879	s3://cds-207-phs001787/15026.bam	WXS	phs001787.v1.p1	file	983322_DNA	phs001787	phs001787_15026
dg.4DFC/896a2359-8927-4eb9-bcb7-8b468b376740	15026.bai	BAI	6943440	e75e009a8059403c4089030916e246ea	s3://cds-207-phs001787/15026.bai	WXS	phs001787.v1.p1	file	983322_DNA	phs001787	phs001787_15026
dg.4DFC/5756d788-ff2d-43f6-8e7e-ee1ac3a592a0	11076X6_140829_D00550_0189_AC5LFPANXX_3_1.txt.gz	TXT	3034008708	d2610f4052a6ac156065bf6a4f14ce71	s3://cds-207-phs001787/11076X6_140829_D00550_0189_AC5LFPANXX_3_1.txt.gz	WXS	phs001787.v1.p1	file	11076X6_189_3_DNA	phs001787	phs001787_15026
dg.4DFC/74581295-cca9-45dc-8c7b-741a74ec7ed4	11076X6_140829_D00550_0189_AC5LFPANXX_3_2.txt.gz	TXT	3050413287	deb36b0c1226d44cb0428c21ce9c73eb	s3://cds-207-phs001787/11076X6_140829_D00550_0189_AC5LFPANXX_3_2.txt.gz	WXS	phs001787.v1.p1	file	11076X6_189_3_DNA	phs001787	phs001787_15026
dg.4DFC/8a6baf33-9cd4-4213-b2d0-867031414830	15151.bam	BAM	22705064712	474f43cce8b59f9407de4cfea8800760	s3://cds-207-phs001787/15151.bam	WXS	phs001787.v1.p1	file	985904_DNA	phs001787	phs001787_15151
dg.4DFC/a2c8509d-0f63-4c0a-a49f-3f096be7770b	15151.bai	BAI	6853320	f5d860eb39b49faaa5c24e89b16459bc	s3://cds-207-phs001787/15151.bai	WXS	phs001787.v1.p1	file	985904_DNA	phs001787	phs001787_15151
dg.4DFC/5ba83afe-08fd-43ee-bb58-15f7733c3008	11076X14_140829_D00550_0189_AC5LFPANXX_5_1.txt.gz	TXT	2242498324	45fe67387328c84820427f0f35399022	s3://cds-207-phs001787/11076X14_140829_D00550_0189_AC5LFPANXX_5_1.txt.gz	WXS	phs001787.v1.p1	file	11076X14_189_5_DNA	phs001787	phs001787_15151
dg.4DFC/b4b275f0-b1b1-4bc0-aff4-f8ee204b31d9	11076X14_140829_D00550_0189_AC5LFPANXX_5_2.txt.gz	TXT	2248896004	af78aae11548cd3ebcb65eaa82d6611e	s3://cds-207-phs001787/11076X14_140829_D00550_0189_AC5LFPANXX_5_2.txt.gz	WXS	phs001787.v1.p1	file	11076X14_189_5_DNA	phs001787	phs001787_15151
dg.4DFC/ef06e43d-9f5d-409c-a922-ab3c6e785ecf	11419X4_150306_D00294_0171_AC6BPJANXX_1_1.txt.gz	TXT	2989089138	7b076ad99bacd623d053973c2f645c8f	s3://cds-207-phs001787/11419X4_150306_D00294_0171_AC6BPJANXX_1_1.txt.gz	WXS	phs001787.v1.p1	file	11419X2_171_1_DNA	phs001787	phs001787_15151
dg.4DFC/614e49f3-7253-4e22-bf53-842fdb9cc22f	11419X4_150306_D00294_0171_AC6BPJANXX_1_2.txt.gz	TXT	2997647121	b7a18a3c7fed7353d916ba2c12c3b5b7	s3://cds-207-phs001787/11419X4_150306_D00294_0171_AC6BPJANXX_1_2.txt.gz	WXS	phs001787.v1.p1	file	11419X2_171_1_DNA	phs001787	phs001787_15151
dg.4DFC/1d373145-0cf4-4f04-ac4e-8376862c1fc3	15210.bam	BAM	11178483699	0bc037be1962724d4c6b82e75888687c	s3://cds-207-phs001787/15210.bam	WXS	phs001787.v1.p1	file	988280_DNA	phs001787	phs001787_15210
dg.4DFC/ae4ba9d3-0e7b-4774-8e8d-b26d62e4b755	15210.bai	BAI	6552448	3f67ac3a516c8bfe5420a4c6bd1aa656	s3://cds-207-phs001787/15210.bai	WXS	phs001787.v1.p1	file	988280_DNA	phs001787	phs001787_15210
dg.4DFC/3e1b7d2d-111f-4014-a963-1ef5617ed7b3	11076X16_140829_D00550_0189_AC5LFPANXX_5_1.txt.gz	TXT	2299843079	304c4beb3d18e614a4e78bea90434945	s3://cds-207-phs001787/11076X16_140829_D00550_0189_AC5LFPANXX_5_1.txt.gz	WXS	phs001787.v1.p1	file	11076X16_189_5_DNA	phs001787	phs001787_15210
dg.4DFC/3e936fa3-cc55-4907-8b71-a3f3044c7e5f	11076X16_140829_D00550_0189_AC5LFPANXX_5_2.txt.gz	TXT	2308056318	72a463939497a5125ef0ef574449dc63	s3://cds-207-phs001787/11076X16_140829_D00550_0189_AC5LFPANXX_5_2.txt.gz	WXS	phs001787.v1.p1	file	11076X16_189_5_DNA	phs001787	phs001787_15210
dg.4DFC/38680736-7401-484c-916e-7360d36c8459	15341.bam	BAM	11055347818	5729e2fa21e8c313bb0b57ae53fc2e1c	s3://cds-207-phs001787/15341.bam	WXS	phs001787.v1.p1	file	997951_DNA	phs001787	phs001787_15341
dg.4DFC/4763bf1c-c7f8-4378-826b-408b4cdaffa6	15341.bai	BAI	6568968	b258d88b0f8ff083406021cbe5f5a3c7	s3://cds-207-phs001787/15341.bai	WXS	phs001787.v1.p1	file	997951_DNA	phs001787	phs001787_15341
dg.4DFC/5c374d45-c6af-4661-9407-9b10ebcd893d	11076X18_140829_D00550_0189_AC5LFPANXX_5_1.txt.gz	TXT	2290999425	756612619f4bdc6add4f7c10e17db09a	s3://cds-207-phs001787/11076X18_140829_D00550_0189_AC5LFPANXX_5_1.txt.gz	WXS	phs001787.v1.p1	file	11076X18_189_5_DNA	phs001787	phs001787_15341
dg.4DFC/d768a4df-dac2-4105-bfcc-fca7987756e4	11076X18_140829_D00550_0189_AC5LFPANXX_5_2.txt.gz	TXT	2315353324	c228f66b7837e754ff98b350e21a8e57	s3://cds-207-phs001787/11076X18_140829_D00550_0189_AC5LFPANXX_5_2.txt.gz	WXS	phs001787.v1.p1	file	11076X18_189_5_DNA	phs001787	phs001787_15341
